Date,D_ANDO,D_IMHA,D_SUDK,D_YENJ,D_GNWE,D_GMBH,D_YEOC,D_HAPC,D_NAMG,D_MIRY
2017-10-17,16.8,4.79,0.1,8.46,0.46,0.43,0.23,3.5,26.69,0.97
2017-10-18,16.78,4.8,0.1,8.44,0.46,0.43,0.23,4.42,26.51,0.93
2017-10-19,16.81,4.8,0.1,8.43,0.46,0.43,0.23,4.42,26.58,0.91
2017-10-20,16.78,4.8,0.1,8.51,0.46,0.43,0.24,4.4,26.55,0.96
2017-10-21,16.82,4.8,0.1,8.55,0.46,0.43,0.22,4.39,26.35,0.93
2017-10-22,16.8,4.8,0.1,8.52,0.46,0.43,0.21,2.01,28.74,0.86
2017-10-23,16.8,4.75,0.1,8.49,0.45,0.43,0.22,5.01,25.8,0.89
2017-10-24,16.79,4.72,0.1,8.46,0.46,0.52,0.24,2,28.98,0.89
2017-10-25,16.88,4.77,0.1,8.44,0.46,0.42,0.24,4.4,26.47,0.93
2017-10-26,16.82,4.72,0.1,8.42,0.46,0.42,0.23,4.4,26.56,0.95
2017-10-27,16.79,4.79,0.1,8.42,0.46,0.45,0.25,14.59,17.19,0.87
2017-10-28,6.11,15.43,0.1,8.45,0.46,0.41,0.23,4.4,26.5,0.95
2017-10-29,12.93,8.66,0.1,8.4,0.46,0.41,0.23,2,28.8,0.88
2017-10-30,12.94,8.63,0.1,8.47,0.46,0.42,0.23,4.6,26.36,0.85
2017-10-31,12.91,8.65,0.1,8.43,0.46,0.43,0.23,4.6,26.31,0.84
2017-11-01,10.81,8.55,0.1,8.39,0.46,0.43,0.23,3.5,27.44,0.9
2017-11-02,10.79,8.58,0.1,8.43,0.46,0.41,0.23,4.21,26.74,0.9
2017-11-03,10.81,8.56,0.1,8.44,0.46,0.42,0.26,4.19,26.76,0.92
2017-11-04,10.82,8.56,0.1,8.4,0.46,0.43,0.21,4.22,26.72,0.94
2017-11-05,10.82,8.56,0.1,8.36,0.46,0.43,0.21,6.12,24.69,0.87
2017-11-06,10.8,8.39,0.1,8.25,0.46,0.43,0.22,6.09,24.86,0.91
2017-11-07,10.82,8.76,0.1,8.12,0.46,0.43,0.23,3.5,27.36,0.97
2017-11-08,10.81,8.76,0.1,8.07,0.46,0.43,0.23,3.5,27.56,1.01
2017-11-09,10.82,8.72,0.1,7.97,0.46,0.43,0.23,3.56,27.44,0.94
2017-11-10,10.81,8.83,0.1,6.58,0.46,0.43,0.23,3.5,27.38,0.98
2017-11-11,11.28,8.8,0.1,5.01,0.46,0.43,0.18,3.5,27.41,0.93
2017-11-12,11.32,8.81,0.1,4.99,0.46,0.43,0.17,3.51,27.23,0.88
2017-11-13,0,20.08,0.1,6.22,0.46,0.43,0.2,3.54,27.28,0.92
2017-11-14,0,25.2,0.1,7.44,0.46,0.43,0.23,3.51,23.24,0.92
2017-11-15,0,25.18,0.1,7.26,0.46,0.43,0.23,3.51,23.33,0.87
2017-11-16,0,25.18,0.1,7.12,0.46,0.43,0.2,3.47,23.41,0.95
2017-11-17,12.3,12.87,0.1,5.99,0.46,0.43,0.21,3.5,23.37,1
2017-11-18,15.32,12.89,0.1,3.93,0.46,0.43,0.21,3.51,23.26,0.98
2017-11-19,15.28,12.87,0.1,3.92,0.46,0.43,0.2,3.51,23.23,0.87
2017-11-20,15.29,12.9,0.1,3.9,0.46,0.43,0.21,3.5,23.31,0.85
2017-11-21,15.31,12.86,0.1,3.89,0.45,0.43,0.23,3.52,23.25,0.93
2017-11-22,15.3,12.9,0.1,3.88,0.46,0.43,0.23,3.52,23.37,1
2017-11-23,17.29,12.64,0.1,2.79,0.45,0.43,0.23,11.01,15.8,0.98
2017-11-24,17.3,12.89,0.28,1.83,0.46,0.43,0.24,12.9,14.08,0.99
2017-11-25,17.31,12.38,0.58,1.54,0.46,0.43,0.22,16,10.74,0.92
2017-11-26,17.3,12.36,0.58,1.54,0.46,0.43,0.22,16,10.71,0.92
2017-11-27,17.3,12.37,0.58,1.4,0.45,0.43,0.23,16.01,10.79,0.94
2017-11-28,17.81,12.37,0.57,1.19,0.45,0.43,0.24,16.01,10.89,0.9
2017-11-29,17.79,12.47,0.43,1.19,0.46,0.43,0.23,16,11.07,0.92
2017-11-30,17.82,12.87,0.1,1.18,0.45,0.43,0.22,16,10.77,0.88
2017-12-01,17.79,12.79,0.1,1.18,0.45,0.43,0.22,16.02,10.42,0.9
2017-12-02,17.81,12.77,0.1,1.18,0.46,0.43,0.21,16.01,10.44,0.93
2017-12-03,17.81,12.79,0.1,1.18,0.46,0.43,0.21,16.02,10.32,0.86
2017-12-04,17.82,12.65,0.1,1.18,0.45,0.43,0.21,15.99,10.47,0.91
2017-12-05,17.78,12.75,0.1,1.18,0.46,0.43,0.21,16.02,10.45,0.93
2017-12-06,17.78,12.77,0.1,1.18,0.46,0.43,0.21,16.01,10.44,0.89
2017-12-07,20.59,9.95,0.1,1.18,0.46,0.43,0.21,15.82,10.4,0.95
2017-12-08,20.61,9.95,0.1,1.18,0.46,0.43,0.21,15.81,10.45,0.92
2017-12-09,20.61,9.95,0.1,1.18,0.46,0.43,0.21,15.81,10.48,0.9
2017-12-10,20.6,9.95,0.1,1.18,0.46,0.43,0.21,15.81,10.36,0.87
2017-12-11,20.6,9.93,0.1,1.13,0.46,0.43,0.21,15.82,10.39,0.88
2017-12-12,20.61,9.89,0.1,1.09,0.46,0.43,0.21,15.8,10.55,0.88
2017-12-13,20.61,9.64,0.1,1.09,0.45,0.43,0.19,15.87,10.47,0.88
2017-12-14,20.61,9.65,0.1,1.04,0.45,0.43,0.18,15.79,10.55,0.86
2017-12-15,20.63,9.94,0.1,0.97,0.45,0.43,0.18,15.81,10.56,0.89
2017-12-16,20.59,9.92,0.1,0.97,0.45,0.43,0.18,15.81,10.55,0.83
2017-12-17,20.59,9.94,0.1,0.97,0.45,0.43,0.18,15.81,10.45,0.82
2017-12-18,20.61,9.93,0.1,0.92,0.45,0.43,0.18,15.81,10.5,0.85
2017-12-19,20.62,9.92,0.1,0.83,0.45,0.43,0.18,15.81,10.47,0.84
2017-12-20,20.62,9.86,0.1,0.82,0.45,0.43,0.18,15.82,10.4,0.83
2017-12-21,20.62,9.93,0.1,0.82,0.45,0.43,0.18,15.82,10.52,0.85
2017-12-22,22.01,8.54,0.1,0.73,0.45,0.43,0.18,15.81,10.49,0.82
2017-12-23,22.02,8.52,0.1,0.67,0.45,0.43,0.18,15.82,10.39,0.83
2017-12-24,21.98,8.52,0.1,0.67,0.45,0.43,0.18,15.8,10.3,0.81
2017-12-25,22.01,8.52,0.1,0.68,0.45,0.43,0.18,15.79,10.41,0.82
2017-12-26,22.02,8.52,0.1,0.68,0.45,0.43,0.18,15.82,10.39,0.83
2017-12-27,22.02,8.53,0.1,0.67,0.45,0.43,0.18,15.8,10.44,0.81
2017-12-28,22.02,8.52,0.1,0.67,0.45,0.43,0.18,15.83,10.46,0.83
2017-12-29,21.98,8.51,0.1,0.67,0.45,0.43,0.18,15.82,10.4,0.83
2017-12-30,22.01,8.53,0.1,0.67,0.45,0.43,0.17,15.82,10.41,0.82
2017-12-31,22,8.5,0.1,0.67,0.45,0.43,0.17,15.83,10.36,0.83
2018-01-01,22.02,7.93,0.1,0.68,0.45,0.7,0.17,16.32,10.74,0.82
2018-01-02,22.02,7.89,0.1,0.68,0.45,0.72,0.21,16.3,10.86,0.79
2018-01-03,22.02,7.9,0.1,0.68,0.45,0.72,0.25,16.32,11,0.84
2018-01-04,22.01,7.91,0.1,0.67,0.45,0.72,0.25,16.27,10.98,0.83
2018-01-05,22.01,7.92,0.1,0.67,0.5,0.72,0.25,16.31,10.94,0.83
2018-01-06,22.01,7.89,0.1,0.67,0.45,0.72,0.25,16.31,11.03,0.82
2018-01-07,22,7.9,0.1,0.68,0.45,0.71,0.25,16.29,11.92,0.81
2018-01-08,22.01,7.82,0.1,0.68,0.7,0.5,0.24,16.3,10.98,0.82
2018-01-09,22.02,7.91,0.1,0.68,0.66,0.5,0.24,16.31,10.94,0.82
2018-01-10,22.01,7.92,0.1,0.68,0.66,0.5,0.24,16.3,11.01,0.81
2018-01-11,22.01,7.89,0.1,0.68,0.66,0.51,0.23,16.31,10.97,0.8
2018-01-12,22.01,7.9,0.1,0.68,0.66,0.5,0.23,16.32,10.77,0.8
2018-01-13,22,7.89,0.1,0.68,0.65,0.5,0.23,16.31,10.82,0.83
2018-01-14,22,7.92,0.1,0.68,0.66,0.5,0.23,16.31,10.63,0.81
2018-01-15,21.99,7.58,0.1,0.68,0.67,0.72,0.23,15.4,11.15,1.09
2018-01-16,21.99,7.89,0.1,0.67,0.66,1.08,0.22,15.41,11.28,1.1
2018-01-17,22.02,7.88,0.1,0.68,0.67,1.08,0.22,15.41,11.23,0.89
2018-01-18,22.01,7.86,0.1,0.68,0.66,1.08,0.22,15.4,11.31,0.86
2018-01-19,22.01,7.88,0.1,0.68,0.66,1.08,0.22,15.4,11.32,0.89
2018-01-20,21.99,7.89,0.1,0.68,0.66,1.08,0.22,15.41,11.62,0.86
2018-01-21,22.01,7.88,0.1,0.68,0.65,1.08,0.22,15.42,11.16,0.86
2018-01-22,22.02,7.91,0.1,0.68,0.65,1.08,0.22,15.41,11.2,0.85
2018-01-23,22.02,7.85,0.1,0.68,0.65,1.08,0.22,15.4,11.26,0.85
2018-01-24,22.02,7.85,0.1,0.68,0.65,1.04,0.22,15.41,11.02,0.81
2018-01-25,21.96,7.82,0.1,0.68,0.65,1.11,0.22,15.38,11.55,0.8
2018-01-26,22,7.87,0.1,0.68,0.65,1.12,0.22,15.4,11.24,0.79
2018-01-27,21.99,7.86,0.1,0.68,0.64,1.12,0.22,15.38,11.45,0.83
2018-01-28,22.01,7.86,0.1,0.68,0.65,1.13,0.22,15.41,11.45,0.88
2018-01-29,22.01,7.87,0.29,0.68,0.35,1.13,0.22,15.4,11.43,0.94
2018-01-30,21.97,7.88,0.5,0.68,0.35,1.13,0.22,15.38,11.48,0.85
2018-01-31,22.01,7.87,0.5,0.68,0.35,1.11,0.22,15.42,11.44,0.87
2018-02-01,24.08,7.87,0.38,0.68,0.35,1.47,0.22,12.29,10.88,0.88
2018-02-02,24.15,7.87,0.3,0.68,0.45,1.42,0.22,12.33,11.74,0.9
2018-02-03,24.19,7.89,0.3,0.68,0.69,1.14,0.22,12.36,11.71,0.88
2018-02-04,24.03,7.84,0.3,0.68,0.71,1.14,0.22,12.25,11.62,0.84
2018-02-05,24.1,7.87,0.3,0.68,0.7,1.13,0.22,12.32,11.57,0.89
2018-02-06,24.08,7.86,0.3,0.68,0.69,1.1,0.22,12.28,11.67,0.88
2018-02-07,24.01,7.82,0.3,0.68,0.69,1.11,0.22,12.27,11.81,0.93
2018-02-08,24.2,7.79,0.3,0.68,0.69,1.11,0.22,12.34,11.79,0.86
2018-02-09,22.71,7.83,0.3,0.68,0.69,1.11,0.22,12.29,15.21,0.91
2018-02-10,21.71,7.87,0.3,0.68,0.69,1.11,0.22,11.29,15.38,0.95
2018-02-11,21.74,7.75,0.3,0.68,0.69,1.11,0.22,11.27,15.21,0.94
2018-02-12,21.73,7.65,0.3,0.67,0.69,1.11,0.22,11.3,15.11,0.93
2018-02-13,21.76,7.68,0.3,0.68,0.69,1.12,0.22,11.27,15.19,0.88
2018-02-14,21.73,7.65,0.3,0.68,0.68,1.12,0.22,11.3,15.32,0.89
2018-02-15,21.73,7.64,0.3,0.68,0.68,1.12,0.22,11.29,15.34,0.98
2018-02-16,21.68,7.64,0.3,0.67,0.68,1.12,0.22,11.28,14.98,0.97
2018-02-17,21.7,7.63,0.3,0.7,0.68,1.12,0.22,11.28,14.95,0.88
2018-02-18,21.72,7.63,0.3,0.68,0.68,1.13,0.22,11.34,14.95,0.85
2018-02-19,21.78,7.64,0.3,0.68,0.68,1.08,0.22,11.3,14.91,0.89
2018-02-20,21.8,7.62,0.3,0.67,0.68,0.75,0.22,11.31,14.99,0.87
2018-02-21,21.74,7.62,0.3,0.68,0.68,1.15,0.22,11.36,14.86,0.84
2018-02-22,21.74,7.65,0.3,0.68,0.68,1.12,0.22,11.31,14.93,0.87
2018-02-23,21.65,7.64,0.3,0.68,0.68,1.12,0.22,11.29,14.91,0.86
2018-02-24,21.76,7.61,0.3,0.68,0.68,1.12,0.22,11.3,14.89,0.86
2018-02-25,21.72,7.62,0.3,0.68,0.68,1.12,0.22,11.3,14.9,0.84
2018-02-26,21.69,7.6,0.3,0.68,0.67,1.12,0.22,11.34,14.84,0.84
2018-02-27,21.72,7.62,0.3,0.69,0.67,1.12,0.22,11.32,14.94,0.87
2018-02-28,21.69,7.63,0.3,2.23,0.67,1.12,0.22,9.56,14.81,0.84
2018-03-01,21.73,7.62,0.3,3.98,0.67,0.91,0.21,6.62,10.84,0.8
2018-03-02,21.69,7.6,0.3,3.97,0.67,0.81,0.21,6.76,15.83,0.85
2018-03-03,21.71,7.6,0.3,3.95,0.67,0.8,0.21,6.64,15.78,0.85
2018-03-04,21.67,7.59,0.3,3.94,0.67,0.8,0.21,6.57,15.68,0.83
2018-03-05,21.72,7.62,0.3,9,0.67,0.8,0.21,8.92,10.68,0.8
2018-03-06,21.77,7.6,0.3,12.04,0.67,0.81,0.22,2.61,10.75,0.81
2018-03-07,21.75,7.59,0.3,12.03,0.67,0.81,0.22,2.62,10.75,0.83
2018-03-08,21.7,7.63,0.3,11.87,0.67,0.81,0.22,2.6,10.8,0.81
2018-03-09,13.74,5.96,0.3,11.9,0.67,0.81,0.22,2.61,7.75,0.85
2018-03-10,13.69,5.92,0.3,11.98,0.68,0.81,0.22,0,7.2,0.85
2018-03-11,13.76,5.92,0.3,11.5,0.68,0.81,0.22,0,7.13,0.89
2018-03-12,13.69,5.94,0.3,11.59,0.68,0.81,0.2,1.71,7.18,0.83
2018-03-13,13.75,5.95,0.3,10.84,0.68,0.81,0.2,4.21,7.17,0.82
2018-03-14,2.73,16.92,0.3,7.48,0.68,0.81,0.2,7.33,7.31,0.75
2018-03-15,14.98,4.63,0.3,6.02,0.68,0.79,0.2,8.71,9.81,0.8
2018-03-16,10.25,4.63,0.3,7.65,0.68,1.15,0.21,2,20.71,0.78
2018-03-17,19.98,4.63,0.3,8.56,0.68,1.19,0.23,2,18.6,0.8
2018-03-18,19.94,4.64,0.3,7.83,0.68,1.19,0.23,2.02,18.49,0.74
2018-03-19,9.98,4.4,0.3,9.82,0.68,1.18,0.23,1.97,26.85,0.78
2018-03-20,3.01,4.66,0.3,9.5,0.69,1.17,0.22,2.02,26.79,0.81
2018-03-21,1.99,4.67,0.3,4.15,0.69,1.16,0.22,1.99,26.85,0.79
2018-03-22,15.51,5.99,0.3,3.01,0.69,1.16,0.22,1.97,26.99,0.8
2018-03-23,7,6.03,0.3,2.35,0.7,1.16,0.22,2.04,26.98,0.85
2018-03-24,7.57,6.02,0.3,1.86,0.7,1.15,0.22,2,27.03,0.79
2018-03-25,7.01,5.99,0.3,1.51,0.7,1.15,0.22,2,26.93,0.76
2018-03-26,7.32,5.99,0.3,1.23,0.7,1.15,0.22,2,26.87,0.82
2018-03-27,7.33,5.97,0.3,1.04,0.7,1.14,0.22,2,27.03,0.87
2018-03-28,7.33,6.02,0.3,0.89,0.7,1.14,0.22,1.99,26.97,0.89
2018-03-29,18.87,5.9,0.3,0.78,0.69,1.14,0.22,2.04,28.5,0.85
2018-03-30,18.89,5.99,0.3,0.69,0.69,1.14,0.22,2.05,28.72,0.88
2018-03-31,18.9,6.01,0.3,0.62,0.69,1.14,0.23,2,30.12,0.83
2018-04-01,18.82,7.5,0.3,0.54,0.69,1.14,0.23,2.01,28.03,0.83
2018-04-02,18.82,7.5,0.3,0.25,0.47,1.13,0.23,2,28.08,0.8
2018-04-03,18.8,7.49,0.3,0.44,0.33,1.15,0.23,2,28.14,0.85
2018-04-04,18.75,7.49,0.3,0.48,0.33,1.15,0.23,2.02,33.95,0.92
2018-04-05,18.83,7.49,0.3,0.74,0.33,1.15,0.23,2.02,58.17,0.74
2018-04-06,11,7.5,0.3,2.43,0.33,1.14,0.23,2.01,73.94,0.76
2018-04-07,8.46,7.52,0.3,6.41,0.33,1.13,0.24,2.02,73.77,0.79
2018-04-08,8.43,7.51,0.3,7.16,0.34,1.13,0.24,2,73.4,0.78
2018-04-09,15.96,7.48,0.3,5.79,0.34,1.13,0.23,2.03,73.14,0.83
2018-04-10,0,26.29,0.3,4.19,0.33,1.12,0.21,2.02,73.46,0.81
2018-04-11,0,26.27,0.3,3.24,0.33,1.12,0.2,2,73.57,0.81
2018-04-12,0,23.08,0.3,2.77,0.33,1.12,0.2,1.96,70.81,0.83
2018-04-13,0,26.32,0.3,2.29,0.33,1.12,0.2,2,72.13,0.87
2018-04-14,0,26.31,0.3,2.2,0.33,1.12,0.2,2.06,74.38,0.76
2018-04-15,0,26.35,0.3,4.1,0.33,1.12,0.2,1.99,74.53,0.78
2018-04-16,0,26.88,0.3,5.39,0.56,0.48,0.2,1.98,74.28,0.81
2018-04-17,0.04,27.24,0.3,5,0.7,0.51,0.2,2.03,74.45,0.74
2018-04-18,18.77,8.23,0.3,4.06,0.7,0.51,0.2,7.33,74.5,0.8
2018-04-19,18.86,8.03,0.3,3.24,0.7,0.51,0.2,8,55.45,0.84
2018-04-20,18.83,8.03,0.3,2.61,0.7,0.51,0.2,2,38.96,0.88
2018-04-21,18.81,8,0.3,2.1,0.7,0.51,0.2,1.98,39.59,0.85
2018-04-22,18.79,7.99,0.35,1.76,0.7,0.51,0.2,2,39.42,0.79
2018-04-23,18.81,8.01,0.38,1.62,0.7,0.51,0.2,2.01,59.82,0.76
2018-04-24,2.59,11.74,0.38,4.74,0.7,0.51,0.2,1.01,73.63,0.73
2018-04-25,0,10.32,0.38,10.37,0.7,0.51,0.2,1.3,71.97,0.8
2018-04-26,7.36,9.01,0.38,11.39,0.7,0.52,0.2,1.9,71.64,0.81
2018-04-27,7.44,9.05,0.43,10.25,0.7,0.52,0.2,1.99,71.32,0.85
2018-04-28,15.47,13.19,0.46,8.45,0.7,0.52,0.2,2.01,71.35,0.87
2018-04-29,14.23,12.63,0.46,6.42,0.7,0.52,0.2,2.01,71.77,0.79
2018-04-30,9.02,16.13,0.46,4.7,0.6,0.66,0.2,2.28,71.57,0.91
2018-05-01,0,39.87,0.46,3.61,0.41,1.07,0.2,4.18,58.76,0.94
2018-05-02,0.02,33.57,0.46,3.28,0.4,1.07,0.2,5.07,72.15,0.92
2018-05-03,23.86,7.3,0.46,4.64,0.41,1.07,0.2,4.98,72.92,0.92
2018-05-04,31.78,6.05,0.46,5.15,0.41,1.07,0.2,4.98,73.59,0.93
2018-05-05,32.43,6.07,0.46,4.43,0.41,1.07,0.2,5.02,74.16,0.94
2018-05-06,32.52,6.08,0.46,3.78,0.4,1.07,0.2,5.02,74.63,0.88
2018-05-07,32.39,6.02,0.46,4.48,0.41,1.07,0.2,4.96,74.84,0.88
2018-05-08,25.49,3.64,0.46,5.01,0.4,1.06,0.2,4.98,74.51,0.97
2018-05-09,34.94,3.64,0.46,4.53,0.4,1.03,0.2,5.02,74.39,1.04
2018-05-10,32.5,6.03,0.46,3.84,0.41,1.08,0.19,5.01,74.57,1.02
2018-05-11,28.56,10.07,0.49,3.22,0.4,1.08,0.23,5.01,57.76,1.12
2018-05-12,28.48,10.05,0.5,2.68,0.4,1.08,0.26,5.04,74.83,1
2018-05-13,28.56,10.09,0.5,2.68,0.4,1.08,0.26,4.99,75.65,0.94
2018-05-14,28.53,10.02,0.5,3.85,0.4,1.08,0.26,4.98,55.62,1.08
2018-05-15,28.68,10.03,0.5,4.28,0.4,1.07,0.26,5.01,40.11,1.13
2018-05-16,34.9,7.86,0.5,3.83,0.4,1.07,0.28,4.98,39.63,1.22
2018-05-17,34.96,7.88,0.41,3.41,0.4,1.07,0.26,4.99,39.24,1.2
2018-05-18,34.97,7.87,0.35,3.16,0.4,1.07,0.25,5.02,39.24,1.18
2018-05-19,34.92,7.87,0.35,5.67,0.4,1.07,0.25,4.99,39.55,1.18
2018-05-20,34.99,7.84,0.35,8.65,0.4,1.07,0.25,4.97,39.5,1.07
2018-05-21,39.21,7.9,0.35,8.44,0.4,1.07,0.25,4.99,30.23,1.18
2018-05-22,45.02,7.86,0.35,6.91,0.4,1.07,0.25,4.99,14.6,1.16
2018-05-23,39.14,7.85,0.35,5.66,0.4,1.07,0.25,4.99,14.61,1.19
2018-05-24,45.05,7.53,0.35,5.28,0.44,1.07,0.25,4.99,14.68,1.18
2018-05-25,42.05,7.66,0.35,4.54,0.4,1.07,0.24,8,14.68,1.26
2018-05-26,42.07,7.88,0.35,3.43,0.4,1.07,0.24,7.99,14.85,1.19
2018-05-27,42.07,7.88,0.35,2.59,0.4,1.07,0.24,7.99,14.61,1.17
2018-05-28,42.03,6.61,0.35,2.05,0.4,1.07,0.24,7.98,14.59,1.13
2018-05-29,42.07,6.74,0.35,1.78,0.4,1.07,0.24,8,14.67,1.19
2018-05-30,42.07,7.93,0.35,1.68,0.4,1.04,0.24,8,14.74,1.19
2018-05-31,42.03,7.92,0.35,1.48,0.4,1.08,0.24,7.99,14.7,1.11
2018-06-01,33.08,26.11,0.35,1.44,0.59,1.08,0.22,7.99,38.95,1.34
2018-06-02,20.05,39.17,0.35,1.33,0.7,1.08,0.21,8,38.87,1.32
2018-06-03,7.5,47.16,0.35,1.17,0.7,1.08,0.21,8.02,38.78,1.3
2018-06-04,37.28,26.06,0.35,1,0.71,1.08,0.25,8.95,38.79,1.33
2018-06-05,33.01,26.03,0.35,0.86,0.72,1.08,0.29,7.99,38.8,1.34
2018-06-06,33.05,26.02,0.35,0.71,0.7,1.08,0.28,8,38.88,1.22
2018-06-07,33.06,26.06,0.35,0.59,0.69,1.08,0.28,8.08,38.89,1.37
2018-06-08,33.05,26.05,0.35,0.54,0.72,1.08,0.28,8,38.98,1.47
2018-06-09,33.03,26.04,0.35,0.46,0.76,1.08,0.28,7.99,38.91,1.38
2018-06-10,32.96,26.04,0.35,0.37,0.76,1.09,0.28,7.98,38.71,1.29
2018-06-11,33.08,24.73,0.35,0.34,0.75,1.09,0.27,8.01,38.78,1.25
2018-06-12,33.04,26.05,0.35,0.28,0.75,1.09,0.27,7.99,38.84,1.29
2018-06-13,33.04,27.52,0.35,0.24,0.75,1.09,0.27,7.98,38.93,1.3
2018-06-14,33.04,26.07,0.34,0.21,0.74,1.09,0.27,8.01,38.92,1.3
2018-06-15,33.06,26.04,0.32,0.2,0.74,1.09,0.27,7.99,38.79,1.25
2018-06-16,33.04,26.02,0.31,0.18,0.74,1.1,0.27,7.99,38.82,1.28
2018-06-17,33.02,26.02,0.31,0.18,0.74,1.1,0.27,7.97,38.76,1.29
2018-06-18,33.03,26.01,0.33,0.18,0.73,1.09,0.27,7.98,38.89,1.28
2018-06-19,33.05,26,0.31,0.18,0.73,1.04,0.27,9.99,38.89,1.29
2018-06-20,33.04,26.03,0.31,0.15,0.73,1.1,0.27,10,38.95,1.36
2018-06-21,33.02,26.07,0.31,0.14,0.73,1.1,0.27,9.98,38.81,1.35
2018-06-22,33.06,26.04,0.31,0.14,0.73,1.1,0.27,9.99,38.92,1.45
2018-06-23,33.05,26.07,0.31,0.13,0.73,1.1,0.27,11.06,39,1.25
2018-06-24,33.03,26.07,0.31,0.11,0.72,1.1,0.27,9.99,38.86,1.3
2018-06-25,33.03,26.05,0.33,0.09,0.72,1.1,0.27,9.97,39.02,1.39
2018-06-26,33.04,26.01,0.3,0.09,0.72,1.11,0.27,9.99,38.88,1.36
2018-06-27,8.04,17.41,0.22,0.95,0.74,1.02,0.28,8.02,75.5,1.29
2018-06-28,5.02,14.83,0.22,3.07,0.73,1.09,0.28,8,85.4,1.21
2018-06-29,22.51,26.04,0.22,3.19,0.73,1.09,0.28,7.99,119.28,1.27
2018-06-30,29.24,26.04,0.22,2.23,0.73,1.09,0.28,7.99,235.07,1.16
2018-07-01,6,23.39,0.22,2.89,0.73,1.08,0.29,4.98,453.45,1.14
2018-07-02,0,12.72,0.54,34.85,0.74,1.11,0.28,4.21,NA,1.34
2018-07-03,0,14.53,0.8,103.91,0.73,1.29,0.3,4.21,707.47,1.37
2018-07-04,0,20.36,0.78,46.31,0.72,1.2,0.3,4.22,79.86,1.31
2018-07-05,0,13.92,0.79,23.51,0.7,1.24,0.3,7.49,79.7,1.64
2018-07-06,0,13.98,0.82,16.19,0.71,1.26,0.32,4.18,79.87,2.43
2018-07-07,6.03,7.97,0.81,14.24,0.71,1.28,0.34,4.17,79.4,2.33
2018-07-08,6.02,8.03,0.8,12.08,0.71,1.28,0.34,4.18,79.48,2.28
2018-07-09,6.01,28.49,3.77,9.75,0.71,1.27,0.34,5,78.69,2.3
2018-07-10,5.95,29.04,10.33,8.59,0.71,1.27,0.34,4.99,75.8,2.45
2018-07-11,6.03,28.33,10.45,7.85,0.71,1.27,0.34,4.99,79.52,2.34
2018-07-12,5.99,27.8,10.53,6.36,0.7,1.26,0.34,4.98,79.91,2.45
2018-07-13,6.68,38.47,7.15,4.93,0.7,1.25,0.34,5.02,77.11,2.7
2018-07-14,6.03,38.44,0.87,3.87,0.7,1.26,0.34,4.99,78.99,2.69
2018-07-15,6.01,38.5,0.92,3.22,0.7,1.26,0.34,4.97,79.15,2.65
2018-07-16,6.05,39.56,0.71,2.66,0.75,1.2,0.34,6.36,57.38,2.67
2018-07-17,6.06,41.79,0.69,2.19,0.85,1.09,0.34,9.11,40.34,2.64
2018-07-18,6.05,41.75,1.03,1.84,0.84,1.08,0.34,9.08,40.27,2.65
2018-07-19,6.04,41.82,1.03,1.58,0.87,1.09,0.34,9.37,40.3,2.53
2018-07-20,6.09,41.87,1.03,1.23,0.9,1.09,0.34,9.07,40.3,2.67
2018-07-21,6.06,41.86,1.04,0.94,0.9,1.09,0.34,9.12,40.28,2.64
2018-07-22,6,41.87,1.03,0.76,0.88,1.09,0.34,9.1,40.29,2.63
2018-07-23,6.03,41.85,0.84,0.61,0.88,1.1,0.34,9.07,40.18,2.63
2018-07-24,5.89,41.83,0.57,0.5,0.87,1.1,0.34,9.12,40.28,2.59
2018-07-25,6,42.17,0.33,0.43,0.87,1.1,0.34,9.08,40.34,2.58
2018-07-26,5.74,42.42,0.4,0.37,0.87,1.1,0.34,9.1,40.15,2.54
2018-07-27,6.02,42.42,0.4,0.33,0.87,1.1,0.34,9.08,41.68,2.57
2018-07-28,6.04,42.75,0.4,0.31,0.86,1.1,0.34,9.08,40.21,2.59
2018-07-29,6.03,42.81,0.33,0.38,0.86,1.1,0.34,9.34,40.38,2.54
2018-07-30,3.75,42.75,0.36,0.58,0.6,1.1,0.34,9.11,40.2,2.52
2018-07-31,6.05,42.81,0.36,0.64,0.79,1.1,0.34,9.09,39.96,2.6
2018-08-01,6.04,56.42,0.36,0.62,1.1,1.24,0.39,10.48,36.57,2.66
2018-08-02,6.04,57.06,0.67,0.52,1.28,1.48,0.42,12.7,34.17,2.63
2018-08-03,6.05,57.32,0.96,0.43,1.27,1.48,0.44,14.89,31.71,2.63
2018-08-04,6.04,56.56,0.97,0.36,1.26,1.48,0.47,14.87,31.66,2.63
2018-08-05,6.01,56.55,0.96,0.3,1.26,1.48,0.46,14.87,31.57,2.62
2018-08-06,30.05,32.57,0.96,0.26,1.25,1.49,0.46,14.89,31.94,2.63
2018-08-07,30.01,32.56,0.95,0.22,1.29,1.49,0.46,14.87,31.53,2.62
2018-08-08,30.05,32.56,0.95,0.2,1.28,1.49,0.46,14.89,31.64,2.54
2018-08-09,22.83,32.54,0.95,0.19,1.28,1.49,0.47,14.89,31.68,2.52
2018-08-10,21.13,33.55,0.94,0.33,1.27,1.5,0.48,14.91,32.59,2.39
2018-08-11,17.69,34.42,0.94,0.49,1.27,1.5,0.48,14.88,31.56,2.34
